;No;Top Label;Label Num;Label;Loss;Time;bird;frog;prediction;confuse_bird_bird;confuse_bird_frog;confuse_frog_bird;confuse_frog_frog
238;120238;others;0;bird;3.337860107421875e-06;11-02-2020 10:21:44;6.2735915;-6.28503;bird;1;0;0;0
239;120239;others;1;frog;0.0;11-02-2020 10:21:44;-8.26768;8.838517999999999;frog;0;0;0;1
240;120240;others;0;bird;0.0;11-02-2020 10:21:44;14.697257;-14.519982999999998;bird;1;0;0;0
241;120241;others;0;bird;2.264976501464844e-05;11-02-2020 10:21:44;-4.779249;5.2236257;frog;0;1;0;0
242;120242;others;1;frog;2.264976501464844e-05;11-02-2020 10:21:44;-4.779249;5.2236257;frog;0;0;0;1
243;120243;others;0;bird;0.00012969970703125;11-02-2020 10:21:44;4.5721297;-4.377098;bird;1;0;0;0
244;120244;others;0;bird;3.767013549804688e-05;11-02-2020 10:21:44;4.9021697;-4.7950919999999995;bird;1;0;0;0
245;120245;others;0;bird;3.767013549804688e-05;11-02-2020 10:21:44;4.9021697;-4.7950919999999995;bird;1;0;0;0
246;120246;others;1;frog;9.5367431640625e-07;11-02-2020 10:21:44;-6.5695380000000005;6.6092973;frog;0;0;0;1
247;120247;others;1;frog;9.5367431640625e-07;11-02-2020 10:21:44;-6.5695380000000005;6.6092973;frog;0;0;0;1
248;120248;others;0;bird;0.00010728836059570312;11-02-2020 10:21:44;4.6530185;-4.484956700000001;bird;1;0;0;0
249;120249;others;1;frog;2.384185791015625e-07;11-02-2020 10:21:44;8.015669;-8.016594;bird;0;0;1;0
250;120250;others;0;bird;2.384185791015625e-07;11-02-2020 10:21:44;8.015669;-8.016594;bird;1;0;0;0
251;120251;others;1;frog;0.0;11-02-2020 10:21:44;-7.6681;7.742971400000001;frog;0;0;0;1
252;120252;others;0;bird;3.814697265625e-06;11-02-2020 10:21:44;6.246568700000001;-6.210205;bird;1;0;0;0
253;120253;others;1;frog;0.0;11-02-2020 10:21:44;-7.711150599999999;7.774502799999999;frog;0;0;0;1
254;120254;others;0;bird;6.834665782662341e-06;11-02-2020 10:21:44;-5.2344127;5.665733;frog;0;1;0;0
255;120255;others;1;frog;6.834665782662341e-06;11-02-2020 10:21:44;-5.2344127;5.665733;frog;0;0;0;1
256;120256;others;1;frog;6.834665782662341e-06;11-02-2020 10:21:44;-5.2344127;5.665733;frog;0;0;0;1
257;120257;others;0;bird;9.5367431640625e-07;11-02-2020 10:21:44;6.974471;-6.898011;bird;1;0;0;0
258;120258;others;1;frog;0.0;11-02-2020 10:21:44;-7.480042500000001;7.948252;frog;0;0;0;1
259;120259;others;0;bird;0.0;11-02-2020 10:21:44;14.8321;-14.753165;bird;1;0;0;0
260;120260;others;0;bird;0.0;11-02-2020 10:21:44;10.99168;-11.133714999999999;bird;1;0;0;0
261;120261;others;1;frog;0.0;11-02-2020 10:21:44;-8.943156;9.162473;frog;0;0;0;1
262;120262;others;0;bird;8.106231689453125e-06;11-02-2020 10:21:44;5.9716544;-5.7409163;bird;1;0;0;0
263;120263;others;1;frog;0.00010657310485839844;11-02-2020 10:21:44;9.506833;-9.583047;bird;0;0;1;0
264;120264;others;0;bird;0.00010657310485839844;11-02-2020 10:21:44;9.506833;-9.583047;bird;1;0;0;0
265;120265;others;0;bird;4.243850708007813e-05;11-02-2020 10:21:44;5.087016;-4.9825983;bird;1;0;0;0
266;120266;others;0;bird;5.5789947509765625e-05;11-02-2020 10:21:44;-4.610137;4.5010066;frog;0;1;0;0
267;120267;others;1;frog;5.5789947509765625e-05;11-02-2020 10:21:44;-4.610137;4.5010066;frog;0;0;0;1
268;120268;others;1;frog;0.00016117095947265625;11-02-2020 10:21:44;-4.3938746;4.3393144999999995;frog;0;0;0;1
269;120269;others;0;bird;2.384185791015625e-06;11-02-2020 10:21:44;6.415587400000001;-6.447964700000001;bird;1;0;0;0
270;120270;others;0;bird;0.0;11-02-2020 10:21:44;11.664786999999999;-11.516658999999999;bird;1;0;0;0
271;120271;others;1;frog;0.0;11-02-2020 10:21:44;-14.118073999999998;14.622023;frog;0;0;0;1
272;120272;others;0;bird;0.0;11-02-2020 10:21:44;7.5984125;-7.545376299999999;bird;1;0;0;0
273;120273;others;0;bird;2.6702880859375e-05;11-02-2020 10:21:44;5.311358;-5.2185483;bird;1;0;0;0
274;120274;others;0;bird;5.245208740234375e-06;11-02-2020 10:21:44;6.159237999999999;-6.030349299999999;bird;1;0;0;0
275;120275;others;1;frog;0.0;11-02-2020 10:21:44;-7.4045423999999995;7.7697406;frog;0;0;0;1
276;120276;others;0;bird;4.625320434570313e-05;11-02-2020 10:21:44;5.1545362;-4.820499400000001;bird;1;0;0;0
277;120277;others;1;frog;0.00011014938354492188;11-02-2020 10:21:44;-4.168666;4.944471;frog;0;0;0;1
278;120278;others;1;frog;0.0;11-02-2020 10:21:44;-15.569871;15.9792795;frog;0;0;0;1
279;120279;others;1;frog;0.0;11-02-2020 10:21:44;-15.569871;15.9792795;frog;0;0;0;1
280;120280;others;1;frog;0.0;11-02-2020 10:21:44;-14.191451999999998;14.892864999999999;frog;0;0;0;1
281;120281;others;1;frog;0.00011706352233886721;11-02-2020 10:21:44;-11.506122;11.645486;frog;0;0;0;1
282;120282;others;1;frog;0.00011706352233886721;11-02-2020 10:21:44;-11.506122;11.645486;frog;0;0;0;1
283;120283;others;0;bird;9.5367431640625e-07;11-02-2020 10:21:44;24.284582;-24.260122;bird;1;0;0;0
284;120284;others;0;bird;9.5367431640625e-07;11-02-2020 10:21:44;24.284582;-24.260122;bird;1;0;0;0
285;120285;others;1;frog;5.197525024414063e-05;11-02-2020 10:21:44;-4.8424916;5.0239462999999995;frog;0;0;0;1
286;120286;others;1;frog;6.35782896551973e-07;11-02-2020 10:21:44;9.870907;-9.63429;bird;0;0;1;0
287;120287;others;0;bird;6.35782896551973e-07;11-02-2020 10:21:44;9.870907;-9.63429;bird;1;0;0;0
288;120288;others;0;bird;6.35782896551973e-07;11-02-2020 10:21:44;9.870907;-9.63429;bird;1;0;0;0
289;120289;others;1;frog;0.0;11-02-2020 10:21:44;-10.595583999999999;10.723384;frog;0;0;0;1
290;120290;others;0;bird;0.0;11-02-2020 10:21:44;10.751716;-11.086172;bird;1;0;0;0
291;120291;others;0;bird;0.0;11-02-2020 10:21:44;15.8311405;-15.418473;bird;1;0;0;0
292;120292;others;0;bird;0.0;11-02-2020 10:21:44;15.8311405;-15.418473;bird;1;0;0;0
293;120293;others;1;frog;8.821487426757812e-06;11-02-2020 10:21:44;5.4576325;-5.4785085;bird;0;0;1;0
294;120294;others;0;bird;8.821487426757812e-06;11-02-2020 10:21:44;5.4576325;-5.4785085;bird;1;0;0;0
295;120295;others;0;bird;1.33514404296875e-05;11-02-2020 10:21:44;5.6843553;-5.5271935;bird;1;0;0;0
296;120296;others;1;frog;0.0;11-02-2020 10:21:44;-9.683681;9.912251;frog;0;0;0;1
297;120297;others;1;frog;0.0;11-02-2020 10:21:44;-9.683681;9.912251;frog;0;0;0;1
298;120298;others;1;frog;9.632110595703124e-05;11-02-2020 10:21:44;-4.4713254000000004;4.77343;frog;0;0;0;1
299;120299;others;0;bird;2.551078796386719e-05;11-02-2020 10:21:44;6.8289595;-6.5793232999999995;bird;1;0;0;0
300;120300;others;0;bird;2.551078796386719e-05;11-02-2020 10:21:44;6.8289595;-6.5793232999999995;bird;1;0;0;0
301;120301;others;1;frog;0.0;11-02-2020 10:21:44;-7.866184700000001;7.779453;frog;0;0;0;1
302;120302;others;1;frog;0.00017786026000976562;11-02-2020 10:21:44;-4.1743326000000005;4.458655;frog;0;0;0;1
303;120303;others;1;frog;0.0;11-02-2020 10:21:44;12.608467;-12.5118265;bird;0;0;1;0
304;120304;others;0;bird;0.0;11-02-2020 10:21:44;12.608467;-12.5118265;bird;1;0;0;0
305;120305;others;0;bird;0.0;11-02-2020 10:21:44;12.608467;-12.5118265;bird;1;0;0;0
306;120306;others;0;bird;0.0;11-02-2020 10:21:44;8.491042;-8.556449;bird;1;0;0;0
307;120307;others;1;frog;7.94728578057402e-07;11-02-2020 10:21:44;6.593721400000001;-6.398152;bird;0;0;1;0
308;120308;others;0;bird;7.94728578057402e-07;11-02-2020 10:21:44;6.593721400000001;-6.398152;bird;1;0;0;0
309;120309;others;0;bird;7.94728578057402e-07;11-02-2020 10:21:44;6.593721400000001;-6.398152;bird;1;0;0;0
310;120310;others;1;frog;1.430511474609375e-06;11-02-2020 10:21:44;10.2619705;-10.050801;bird;0;0;1;0
311;120311;others;0;bird;1.430511474609375e-06;11-02-2020 10:21:44;10.2619705;-10.050801;bird;1;0;0;0
312;120312;others;0;bird;1.430511474609375e-06;11-02-2020 10:21:44;10.2619705;-10.050801;bird;1;0;0;0
313;120313;others;1;frog;4.0531158447265625e-06;11-02-2020 10:21:44;-7.820742999999999;8.089953999999999;frog;0;0;0;1
314;120314;others;1;frog;4.0531158447265625e-06;11-02-2020 10:21:44;-7.820742999999999;8.089953999999999;frog;0;0;0;1
315;120315;others;1;frog;0.0;11-02-2020 10:21:44;-11.120292999999998;11.230495;frog;0;0;0;1
316;120316;others;1;frog;0.0;11-02-2020 10:21:44;-13.257337;13.596339000000002;frog;0;0;0;1
317;120317;others;1;frog;0.0;11-02-2020 10:21:44;-13.257337;13.596339000000002;frog;0;0;0;1
318;120318;others;0;bird;9.5367431640625e-07;11-02-2020 10:21:44;6.759773;-6.9122367;bird;1;0;0;0
319;120319;others;1;frog;4.482269287109375e-05;11-02-2020 10:21:44;-4.8316655;5.182389700000001;frog;0;0;0;1
320;120320;others;1;frog;1.748402951307071e-06;11-02-2020 10:21:44;14.474360999999998;-14.381035999999998;bird;0;0;1;0
321;120321;others;1;frog;1.748402951307071e-06;11-02-2020 10:21:44;14.474360999999998;-14.381035999999998;bird;0;0;1;0
322;120322;others;0;bird;1.748402951307071e-06;11-02-2020 10:21:44;14.474360999999998;-14.381035999999998;bird;1;0;0;0
323;120323;others;1;frog;0.0;11-02-2020 10:21:44;-8.832146;8.66213;frog;0;0;0;1
324;120324;others;0;bird;3.337860107421875e-06;11-02-2020 10:21:44;6.432497;-6.189872;bird;1;0;0;0
325;120325;others;0;bird;1.430511474609375e-06;11-02-2020 10:21:44;6.5316195;-6.152172;bird;1;0;0;0
326;120326;others;0;bird;1.430511474609375e-06;11-02-2020 10:21:44;6.5316195;-6.152172;bird;1;0;0;0
327;120327;others;1;frog;0.0;11-02-2020 10:21:44;13.381117999999999;-13.096708999999999;bird;0;0;1;0
328;120328;others;0;bird;0.0;11-02-2020 10:21:44;13.381117999999999;-13.096708999999999;bird;1;0;0;0
329;120329;others;0;bird;2.384185791015625e-07;11-02-2020 10:21:44;-12.6668825;12.655217;frog;0;1;0;0
330;120330;others;1;frog;2.384185791015625e-07;11-02-2020 10:21:44;-12.6668825;12.655217;frog;0;0;0;1
331;120331;others;0;bird;0.0;11-02-2020 10:21:44;14.761909;-14.9752865;bird;1;0;0;0
332;120332;others;1;frog;0.00038182735443115234;11-02-2020 10:21:44;3.5670056000000003;-3.6540844;bird;0;0;1;0
333;120333;others;0;bird;0.00038182735443115234;11-02-2020 10:21:44;3.5670056000000003;-3.6540844;bird;1;0;0;0
334;120334;others;1;frog;9.5367431640625e-07;11-02-2020 10:21:44;-9.706783;9.834436;frog;0;0;0;1
335;120335;others;1;frog;9.5367431640625e-07;11-02-2020 10:21:44;-9.706783;9.834436;frog;0;0;0;1
336;120336;others;1;frog;3.910064697265625e-05;11-02-2020 10:21:44;-4.965949;5.1880026;frog;0;0;0;1
337;120337;others;0;bird;0.0;11-02-2020 10:21:44;10.817781;-10.729733999999999;bird;1;0;0;0
338;120338;others;1;frog;0.0;11-02-2020 10:21:44;-10.421122;10.678334;frog;0;0;0;1
339;120339;others;1;frog;0.0;11-02-2020 10:21:44;-10.421122;10.678334;frog;0;0;0;1
340;120340;others;1;frog;3.814697265625e-06;11-02-2020 10:21:44;-6.517624;6.6549067;frog;0;0;0;1
341;120341;others;1;frog;3.814697265625e-06;11-02-2020 10:21:44;-6.517624;6.6549067;frog;0;0;0;1
342;120342;others;1;frog;0.0;11-02-2020 10:21:44;-11.2994175;11.760108;frog;0;0;0;1
343;120343;others;0;bird;0.0;11-02-2020 10:21:44;10.637141;-10.49492;bird;1;0;0;0
344;120344;others;1;frog;0.0;11-02-2020 10:21:44;-9.248225;9.514875;frog;0;0;0;1
345;120345;others;0;bird;4.00543212890625e-05;11-02-2020 10:21:44;5.090153;-5.0345287;bird;1;0;0;0
346;120346;others;0;bird;0.0;11-02-2020 10:21:44;7.7019243;-7.7617908;bird;1;0;0;0
347;120347;others;0;bird;0.0;11-02-2020 10:21:44;-16.085272;16.073898;frog;0;1;0;0
348;120348;others;1;frog;0.0;11-02-2020 10:21:44;-16.085272;16.073898;frog;0;0;0;1
349;120349;others;1;frog;0.0;11-02-2020 10:21:44;-16.085272;16.073898;frog;0;0;0;1
350;120350;others;1;frog;4.291534423828125e-06;11-02-2020 10:21:44;8.06785;-7.8006454;bird;0;0;1;0
351;120351;others;0;bird;4.291534423828125e-06;11-02-2020 10:21:44;8.06785;-7.8006454;bird;1;0;0;0
352;120352;others;1;frog;0.0;11-02-2020 10:21:44;-15.939032999999998;16.091404;frog;0;0;0;1
353;120353;others;1;frog;0.0;11-02-2020 10:21:44;-9.429134;9.494439999999999;frog;0;0;0;1
354;120354;others;1;frog;2.002716064453125e-05;11-02-2020 10:21:44;-5.2193084;5.5964274000000005;frog;0;0;0;1
355;120355;others;0;bird;0.0005266666412353517;11-02-2020 10:21:44;3.8006425000000004;-3.7479047999999997;bird;1;0;0;0
356;120356;others;1;frog;0.0;11-02-2020 10:21:44;-9.460386999999999;9.518084;frog;0;0;0;1
357;120357;others;0;bird;8.742014870222192e-06;11-02-2020 10:21:44;7.073497;-7.013875;bird;1;0;0;0
358;120358;others;1;frog;8.742014870222192e-06;11-02-2020 10:21:44;7.073497;-7.013875;bird;0;0;1;0
359;120359;others;0;bird;8.742014870222192e-06;11-02-2020 10:21:44;7.073497;-7.013875;bird;1;0;0;0
360;120360;others;1;frog;0.0019229650497436523;11-02-2020 10:21:44;-12.547327000000001;12.927447;frog;0;0;0;1
361;120361;others;1;frog;0.0019229650497436523;11-02-2020 10:21:44;-12.547327000000001;12.927447;frog;0;0;0;1
362;120362;others;1;frog;0.0;11-02-2020 10:21:44;-11.60542;11.801912;frog;0;0;0;1
363;120363;others;0;bird;0.00035011768341064453;11-02-2020 10:21:44;-7.355952;7.7420919999999995;frog;0;1;0;0
364;120364;others;1;frog;0.00035011768341064453;11-02-2020 10:21:44;-7.355952;7.7420919999999995;frog;0;0;0;1
365;120365;others;0;bird;0.00035011768341064453;11-02-2020 10:21:44;-7.355952;7.7420919999999995;frog;0;1;0;0
366;120366;others;1;frog;0.00035011768341064453;11-02-2020 10:21:44;-7.355952;7.7420919999999995;frog;0;0;0;1
367;120367;others;0;bird;0.0006272792816162108;11-02-2020 10:21:44;3.7980201;-3.575706;bird;1;0;0;0
368;120368;others;1;frog;0.0;11-02-2020 10:21:44;-10.415321;10.3442745;frog;0;0;0;1
369;120369;others;0;bird;3.0994415283203125e-06;11-02-2020 10:21:44;6.1285457999999995;-5.88537;bird;1;0;0;0
370;120370;others;0;bird;3.0994415283203125e-06;11-02-2020 10:21:44;6.1285457999999995;-5.88537;bird;1;0;0;0
371;120371;others;0;bird;0.0;11-02-2020 10:21:44;7.695066499999999;-7.7173386;bird;1;0;0;0
372;120372;others;1;frog;0.0;11-02-2020 10:21:44;10.943771;-10.587361999999999;bird;0;0;1;0
373;120373;others;0;bird;0.0;11-02-2020 10:21:44;10.943771;-10.587361999999999;bird;1;0;0;0
374;120374;others;1;frog;0.0006443262100219728;11-02-2020 10:21:44;-8.578469;8.808048;frog;0;0;0;1
375;120375;others;1;frog;0.0006443262100219728;11-02-2020 10:21:44;-8.578469;8.808048;frog;0;0;0;1
376;120376;others;1;frog;0.0;11-02-2020 10:21:44;-13.095832000000001;13.376054000000002;frog;0;0;0;1
377;120377;others;0;bird;0.0;11-02-2020 10:21:44;10.468921;-10.149719000000001;bird;1;0;0;0
378;120378;others;1;frog;0.0007294416427612305;11-02-2020 10:21:44;-3.2747242;3.58731;frog;0;0;0;1
379;120379;others;1;frog;0.0007294416427612305;11-02-2020 10:21:44;-3.2747242;3.58731;frog;0;0;0;1
380;120380;others;1;frog;0.0011365413665771484;11-02-2020 10:21:44;-3.3195744;3.4596633999999997;frog;0;0;0;1
381;120381;others;1;frog;1.2874603271484375e-05;11-02-2020 10:21:44;-5.753743;5.497994;frog;0;0;0;1
382;120382;others;0;bird;3.337860107421875e-06;11-02-2020 10:21:44;6.362923;-6.226702700000001;bird;1;0;0;0
383;120383;others;1;frog;0.0;11-02-2020 10:21:44;-7.715414999999999;7.708116499999999;frog;0;0;0;1
384;120384;others;1;frog;6.198883056640625e-05;11-02-2020 10:21:44;-4.4751916;4.5234346;frog;0;0;0;1
385;120385;others;1;frog;6.198883056640625e-05;11-02-2020 10:21:44;-4.4751916;4.5234346;frog;0;0;0;1
386;120386;others;0;bird;3.337860107421875e-05;11-02-2020 10:21:44;5.2132177;-5.0966525;bird;1;0;0;0
387;120387;others;1;frog;0.0;11-02-2020 10:21:44;7.8928375;-7.533391;bird;0;0;1;0
388;120388;others;0;bird;0.0;11-02-2020 10:21:44;7.8928375;-7.533391;bird;1;0;0;0
389;120389;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:44;7.3054686;-7.1883492;bird;1;0;0;0
390;120390;others;0;bird;0.0006883144378662108;11-02-2020 10:21:44;3.7490099999999997;-3.5320822999999995;bird;1;0;0;0
391;120391;others;1;frog;0.000377655029296875;11-02-2020 10:21:44;-3.9702407999999996;3.9112498999999996;frog;0;0;0;1
392;120392;others;0;bird;0.0;11-02-2020 10:21:45;7.915261699999999;-7.7153472999999995;bird;1;0;0;0
393;120393;others;0;bird;0.0;11-02-2020 10:21:45;7.857872500000001;-7.649729700000001;bird;1;0;0;0
394;120394;others;1;frog;6.0558319091796875e-05;11-02-2020 10:21:45;-4.8177433;4.8969817;frog;0;0;0;1
395;120395;others;0;bird;0.0004749298095703125;11-02-2020 10:21:45;3.8555725;-3.7968726000000004;bird;1;0;0;0
396;120396;others;0;bird;1.430511474609375e-06;11-02-2020 10:21:45;6.8708186;-6.6583924;bird;1;0;0;0
397;120397;others;1;frog;0.00010752677917480467;11-02-2020 10:21:45;-14.874918;14.959719;frog;0;0;0;1
398;120398;others;1;frog;0.00010752677917480467;11-02-2020 10:21:45;-14.874918;14.959719;frog;0;0;0;1
399;120399;others;0;bird;0.0;11-02-2020 10:21:45;8.680543;-8.471539;bird;1;0;0;0
400;120400;others;0;bird;5.245208740234375e-06;11-02-2020 10:21:45;-5.663697;5.888925599999999;frog;0;1;0;0
401;120401;others;1;frog;5.245208740234375e-06;11-02-2020 10:21:45;-5.663697;5.888925599999999;frog;0;0;0;1
402;120402;others;0;bird;0.0006194114685058594;11-02-2020 10:21:45;3.7577415000000003;-3.6286395;bird;1;0;0;0
403;120403;others;1;frog;0.0;11-02-2020 10:21:45;-9.294597999999999;9.658994;frog;0;0;0;1
404;120404;others;0;bird;0.0;11-02-2020 10:21:45;9.560279;-9.27957;bird;1;0;0;0
405;120405;others;0;bird;0.0;11-02-2020 10:21:45;10.378337;-10.091611;bird;1;0;0;0
406;120406;others;0;bird;0.0;11-02-2020 10:21:45;9.925243;-9.348726;bird;1;0;0;0
407;120407;others;0;bird;1.6689300537109375e-06;11-02-2020 10:21:45;6.661778;-6.4938498;bird;1;0;0;0
408;120408;others;0;bird;1.6689300537109375e-06;11-02-2020 10:21:45;6.661778;-6.4938498;bird;1;0;0;0
409;120409;others;1;frog;0.0008562803268432617;11-02-2020 10:21:45;3.228004;-3.1408947;bird;0;0;1;0
410;120410;others;0;bird;0.0008562803268432617;11-02-2020 10:21:45;3.228004;-3.1408947;bird;1;0;0;0
411;120411;others;0;bird;9.059906005859376e-05;11-02-2020 10:21:45;4.9818153;-4.326224;bird;1;0;0;0
412;120412;others;1;frog;0.0;11-02-2020 10:21:45;13.401451000000002;-13.076209;bird;0;0;1;0
413;120413;others;0;bird;0.0;11-02-2020 10:21:45;13.401451000000002;-13.076209;bird;1;0;0;0
414;120414;others;0;bird;1.3589859008789062e-05;11-02-2020 10:21:45;-13.548657999999998;13.523935;frog;0;1;0;0
415;120415;others;1;frog;1.3589859008789062e-05;11-02-2020 10:21:45;-13.548657999999998;13.523935;frog;0;0;0;1
416;120416;others;0;bird;3.576278686523437e-05;11-02-2020 10:21:45;5.0732610000000005;-5.157472;bird;1;0;0;0
417;120417;others;1;frog;0.005896329879760742;11-02-2020 10:21:45;-2.52678;2.6036859;frog;0;0;0;1
418;120418;others;1;frog;0.0;11-02-2020 10:21:45;-20.503426;20.326553;frog;0;0;0;1
419;120419;others;0;bird;4.673004150390625e-05;11-02-2020 10:21:45;-16.148567;16.541929999999997;frog;0;1;0;0
420;120420;others;1;frog;4.673004150390625e-05;11-02-2020 10:21:45;-16.148567;16.541929999999997;frog;0;0;0;1
421;120421;others;0;bird;0.000396728515625;11-02-2020 10:21:45;4.0229144;-3.8089223;bird;1;0;0;0
422;120422;others;0;bird;5.0067901611328125e-06;11-02-2020 10:21:45;11.081624;-10.648850999999999;bird;1;0;0;0
423;120423;others;0;bird;5.0067901611328125e-06;11-02-2020 10:21:45;11.081624;-10.648850999999999;bird;1;0;0;0
424;120424;others;1;frog;0.0;11-02-2020 10:21:45;-17.789112;18.322203;frog;0;0;0;1
425;120425;others;0;bird;0.0;11-02-2020 10:21:45;9.147969999999999;-8.967713;bird;1;0;0;0
426;120426;others;1;frog;0.0;11-02-2020 10:21:45;-10.244994;10.41039;frog;0;0;0;1
427;120427;others;0;bird;0.0003361701965332031;11-02-2020 10:21:45;4.091583999999999;-3.9058260000000002;bird;1;0;0;0
428;120428;others;1;frog;7.390975952148436e-06;11-02-2020 10:21:45;5.6367519999999995;-5.482918;bird;0;0;1;0
429;120429;others;0;bird;7.390975952148436e-06;11-02-2020 10:21:45;5.6367519999999995;-5.482918;bird;1;0;0;0
430;120430;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:45;7.5005774;-7.1619473;bird;1;0;0;0
431;120431;others;1;frog;3.266334533691406e-05;11-02-2020 10:21:45;4.950451999999999;-4.9933895999999995;bird;0;0;1;0
432;120432;others;0;bird;3.266334533691406e-05;11-02-2020 10:21:45;4.950451999999999;-4.9933895999999995;bird;1;0;0;0
433;120433;others;1;frog;0.0015187263488769533;11-02-2020 10:21:45;-3.2644482000000004;3.2246650000000003;frog;0;0;0;1
434;120434;others;1;frog;0.0;11-02-2020 10:21:45;-12.21747;12.718547000000001;frog;0;0;0;1
435;120435;others;0;bird;5.841255187988281e-05;11-02-2020 10:21:45;-8.295197;8.288669;frog;0;1;0;0
436;120436;others;1;frog;5.841255187988281e-05;11-02-2020 10:21:45;-8.295197;8.288669;frog;0;0;0;1
437;120437;others;0;bird;0.0;11-02-2020 10:21:45;11.218189;-11.0741825;bird;1;0;0;0
438;120438;others;1;frog;0.00019884109497070312;11-02-2020 10:21:45;-3.9809732;4.54128;frog;0;0;0;1
439;120439;others;0;bird;6.961822509765625e-05;11-02-2020 10:21:45;4.561054;-4.319449400000001;bird;1;0;0;0
440;120440;others;0;bird;6.961822509765625e-05;11-02-2020 10:21:45;4.561054;-4.319449400000001;bird;1;0;0;0
441;120441;others;1;frog;5.435943603515625e-05;11-02-2020 10:21:45;-4.9346004;4.8815026;frog;0;0;0;1
442;120442;others;0;bird;0.0;11-02-2020 10:21:45;10.368998;-10.213082;bird;1;0;0;0
443;120443;others;1;frog;0.00029277801513671875;11-02-2020 10:21:45;-3.8634481;4.272344599999999;frog;0;0;0;1
444;120444;others;1;frog;0.00018668174743652344;11-02-2020 10:21:45;11.766403;-11.512682;bird;0;0;1;0
445;120445;others;0;bird;0.00018668174743652344;11-02-2020 10:21:45;11.766403;-11.512682;bird;1;0;0;0
446;120446;others;0;bird;0.0007622241973876952;11-02-2020 10:21:45;3.7808672999999997;-3.3981051;bird;1;0;0;0
447;120447;others;1;frog;2.384185791015625e-07;11-02-2020 10:21:45;7.4886669999999995;-7.060080499999999;bird;0;0;1;0
448;120448;others;0;bird;2.384185791015625e-07;11-02-2020 10:21:45;7.4886669999999995;-7.060080499999999;bird;1;0;0;0
449;120449;others;0;bird;0.0;11-02-2020 10:21:45;11.694125999999999;-11.401703;bird;1;0;0;0
450;120450;others;0;bird;0.0;11-02-2020 10:21:45;11.694125999999999;-11.401703;bird;1;0;0;0
451;120451;others;1;frog;0.0003418922424316406;11-02-2020 10:21:45;7.8523836;-7.8770466;bird;0;0;1;0
